rate_date,base_currency,quote_currency,exchange_rate
2022-12-26,USD,CNY,6.6169
2022-12-26,USD,JPY,109.9147
2022-12-26,USD,GBP,0.7687
2022-12-26,USD,CAD,1.3306
2022-12-27,USD,EUR,0.8656
2022-12-27,USD,CNY,6.6099
2022-12-27,USD,JPY,109.8647
2022-12-27,USD,GBP,0.7700
2022-12-27,USD,CAD,1.3293
2022-12-28,USD,EUR,0.8635
2022-12-28,USD,CNY,6.6097
2022-12-28,USD,JPY,110.0919
2022-12-28,USD,GBP,0.7699
2022-12-28,USD,CAD,1.3318
2022-12-29,USD,EUR,0.8647
2022-12-29,USD,CNY,6.6076
2022-12-29,USD,JPY,110.0491
2022-12-29,USD,GBP,0.7707
2022-12-29,USD,CAD,1.3296
2022-12-30,USD,EUR,0.8635
2022-12-30,USD,CNY,6.6126
2022-12-30,USD,JPY,110.1761
2022-12-30,USD,GBP,0.7726
2022-12-30,USD,CAD,1.3281
2022-12-31,USD,EUR,0.8645
2022-12-31,USD,CNY,6.6076
2022-12-31,USD,JPY,109.9534
2022-12-31,USD,GBP,0.7728
2022-12-31,USD,CAD,1.3277
2023-01-01,USD,EUR,0.8635
2023-01-01,USD,CNY,6.6121
2023-01-01,USD,JPY,109.7272
2023-01-01,USD,GBP,0.7746
2023-01-01,USD,CAD,1.3306
2023-01-02,USD,EUR,0.8658
2023-01-02,USD,CNY,6.6176
2023-01-02,USD,JPY,109.9440
2023-01-02,USD,GBP,0.7764
2023-01-02,USD,CAD,1.3282
2023-01-03,USD,EUR,0.8638
2023-01-03,USD,CNY,6.6231
2023-01-03,USD,JPY,110.1081
2023-01-03,USD,GBP,0.7766
2023-01-03,USD,CAD,1.3260
2023-01-04,USD,EUR,0.8647
2023-01-04,USD,CNY,6.6220
2023-01-04,USD,JPY,110.3279
2023-01-04,USD,GBP,0.7780
2023-01-04,USD,CAD,1.3237
2023-01-05,USD,EUR,0.8653
2023-01-05,USD,CNY,6.6202
2023-01-05,USD,JPY,110.1621
2023-01-05,USD,GBP,0.7800
2023-01-05,USD,CAD,1.3253
2023-01-06,USD,EUR,0.8668
2023-01-06,USD,CNY,6.6160
2023-01-06,USD,JPY,110.0254
2023-01-06,USD,GBP,0.7791
2023-01-06,USD,CAD,1.3228
2023-01-07,USD,EUR,0.8685
2023-01-07,USD,CNY,6.6105
2023-01-07,USD,JPY,109.8964
2023-01-07,USD,GBP,0.7776
2023-01-07,USD,CAD,1.3203
2023-01-08,USD,EUR,0.8675
2023-01-08,USD,CNY,6.6171
2023-01-08,USD,JPY,110.0414
2023-01-08,USD,GBP,0.7769
2023-01-08,USD,CAD,1.3189
2023-01-09,USD,EUR,0.8679
2023-01-09,USD,CNY,6.6144
2023-01-09,USD,JPY,110.1454
2023-01-09,USD,GBP,0.7771
2023-01-09,USD,CAD,1.3210
2023-01-10,USD,EUR,0.8703
2023-01-10,USD,CNY,6.6121
2023-01-10,USD,JPY,109.9384
2023-01-10,USD,GBP,0.7786
2023-01-10,USD,CAD,1.3227
2023-01-11,USD,EUR,0.8696
2023-01-11,USD,CNY,6.6146
2023-01-11,USD,JPY,110.0473
2023-01-11,USD,GBP,0.7787
2023-01-11,USD,CAD,1.3233
2023-01-12,USD,EUR,0.8688
2023-01-12,USD,CNY,6.6198
2023-01-12,USD,JPY,110.0820
2023-01-12,USD,GBP,0.7803
2023-01-12,USD,CAD,1.3254
2023-01-13,USD,EUR,0.8695
2023-01-13,USD,CNY,6.6146
2023-01-13,USD,JPY,109.8568
2023-01-13,USD,GBP,0.7788
2023-01-13,USD,CAD,1.3230
2023-01-14,USD,EUR,0.8675
2023-01-14,USD,CNY,6.6156
2023-01-14,USD,JPY,110.0644
2023-01-14,USD,GBP,0.7795
2023-01-14,USD,CAD,1.3208
2023-01-15,USD,EUR,0.8675
2023-01-15,USD,CNY,6.6225
2023-01-15,USD,JPY,110.0249
2023-01-15,USD,GBP,0.7789
2023-01-15,USD,CAD,1.3211
2023-01-16,USD,EUR,0.8650
2023-01-16,USD,CNY,6.6289
2023-01-16,USD,JPY,109.9518
2023-01-16,USD,GBP,0.7771
2023-01-16,USD,CAD,1.3231
2023-01-17,USD,EUR,0.8627
2023-01-17,USD,CNY,6.6258
2023-01-17,USD,JPY,110.1925
2023-01-17,USD,GBP,0.7758
2023-01-17,USD,CAD,1.3208
2023-01-18,USD,EUR,0.8635
2023-01-18,USD,CNY,6.6297
2023-01-18,USD,JPY,110.3652
2023-01-18,USD,GBP,0.7748
2023-01-18,USD,CAD,1.3217
2023-01-19,USD,EUR,0.8646
2023-01-19,USD,CNY,6.6341
2023-01-19,USD,JPY,110.5413
2023-01-19,USD,GBP,0.7748
2023-01-19,USD,CAD,1.3203
2023-01-20,USD,EUR,0.8660
2023-01-20,USD,CNY,6.6358
2023-01-20,USD,JPY,110.7890
2023-01-20,USD,GBP,0.7741
2023-01-20,USD,CAD,1.3219
2023-01-21,USD,EUR,0.8654
2023-01-21,USD,CNY,6.6283
2023-01-21,USD,JPY,110.7866
2023-01-21,USD,GBP,0.7740
2023-01-21,USD,CAD,1.3240
2023-01-22,USD,EUR,0.8632
2023-01-22,USD,CNY,6.6211
2023-01-22,USD,JPY,110.8079
2023-01-22,USD,GBP,0.7758
2023-01-22,USD,CAD,1.3215
2023-01-23,USD,EUR,0.8631
2023-01-23,USD,CNY,6.6149
2023-01-23,USD,JPY,110.6238
2023-01-23,USD,GBP,0.7759
2023-01-23,USD,CAD,1.3233
2023-01-24,USD,EUR,0.8656
2023-01-24,USD,CNY,6.6157
2023-01-24,USD,JPY,110.4759
2023-01-24,USD,GBP,0.7745
2023-01-24,USD,CAD,1.3260
2023-01-25,USD,EUR,0.8631
2023-01-25,USD,CNY,6.6228
2023-01-25,USD,JPY,110.4988
2023-01-25,USD,GBP,0.7726
2023-01-25,USD,CAD,1.3268
2023-01-26,USD,EUR,0.8619
2023-01-26,USD,CNY,6.6206
2023-01-26,USD,JPY,110.4857
2023-01-26,USD,GBP,0.7742
2023-01-26,USD,CAD,1.3250
2023-01-27,USD,EUR,0.8604
2023-01-27,USD,CNY,6.6135
2023-01-27,USD,JPY,110.6758
2023-01-27,USD,GBP,0.7752
2023-01-27,USD,CAD,1.3261
2023-01-28,USD,EUR,0.8615
2023-01-28,USD,CNY,6.6086
2023-01-28,USD,JPY,110.8959
2023-01-28,USD,GBP,0.7733
2023-01-28,USD,CAD,1.3244
2023-01-29,USD,EUR,0.8636
2023-01-29,USD,CNY,6.6070
2023-01-29,USD,JPY,110.9459
2023-01-29,USD,GBP,0.7750
2023-01-29,USD,CAD,1.3257
2023-01-30,USD,EUR,0.8645
2023-01-30,USD,CNY,6.6132
2023-01-30,USD,JPY,111.0197
2023-01-30,USD,GBP,0.7747
2023-01-30,USD,CAD,1.3282
2023-01-31,USD,EUR,0.8646
2023-01-31,USD,CNY,6.6139
2023-01-31,USD,JPY,110.8414
2023-01-31,USD,GBP,0.7727
2023-01-31,USD,CAD,1.3301
2023-02-01,USD,EUR,0.8629
2023-02-01,USD,CNY,6.6190
2023-02-01,USD,JPY,110.7188
2023-02-01,USD,GBP,0.7745
2023-02-01,USD,CAD,1.3303
2023-02-02,USD,EUR,0.8629
2023-02-02,USD,CNY,6.6144
2023-02-02,USD,JPY,110.4964
2023-02-02,USD,GBP,0.7728
2023-02-02,USD,CAD,1.3310
2023-02-03,USD,EUR,0.8606
2023-02-03,USD,CNY,6.6171
2023-02-03,USD,JPY,110.2926
2023-02-03,USD,GBP,0.7731
2023-02-03,USD,CAD,1.3280
2023-02-04,USD,EUR,0.8630
2023-02-04,USD,CNY,6.6212
2023-02-04,USD,JPY,110.0788
2023-02-04,USD,GBP,0.7725
2023-02-04,USD,CAD,1.3262
2023-02-05,USD,EUR,0.8624
2023-02-05,USD,CNY,6.6253
2023-02-05,USD,JPY,110.3155
2023-02-05,USD,GBP,0.7723
2023-02-05,USD,CAD,1.3284
2023-02-06,USD,EUR,0.8637
2023-02-06,USD,CNY,6.6308
2023-02-06,USD,JPY,110.4921
2023-02-06,USD,GBP,0.7742
2023-02-06,USD,CAD,1.3286
2023-02-07,USD,EUR,0.8655
2023-02-07,USD,CNY,6.6299
2023-02-07,USD,JPY,110.5376
2023-02-07,USD,GBP,0.7741
2023-02-07,USD,CAD,1.3271
2023-02-08,USD,EUR,0.8650
2023-02-08,USD,CNY,6.6256
2023-02-08,USD,JPY,110.4394
2023-02-08,USD,GBP,0.7740
2023-02-08,USD,CAD,1.3287
2023-02-09,USD,EUR,0.8653
2023-02-09,USD,CNY,6.6287
2023-02-09,USD,JPY,110.6198
2023-02-09,USD,GBP,0.7736
2023-02-09,USD,CAD,1.3279
2023-02-10,USD,EUR,0.8633
2023-02-10,USD,CNY,6.6344
2023-02-10,USD,JPY,110.8038
2023-02-10,USD,GBP,0.7743
2023-02-10,USD,CAD,1.3292
2023-02-11,USD,EUR,0.8651
2023-02-11,USD,CNY,6.6386
2023-02-11,USD,JPY,110.7712
2023-02-11,USD,GBP,0.7748
2023-02-11,USD,CAD,1.3307
2023-02-12,USD,EUR,0.8653
2023-02-12,USD,CNY,6.6404
2023-02-12,USD,JPY,110.6465
2023-02-12,USD,GBP,0.7748
2023-02-12,USD,CAD,1.3303
2023-02-13,USD,EUR,0.8628
2023-02-13,USD,CNY,6.6469
2023-02-13,USD,JPY,110.4738
2023-02-13,USD,GBP,0.7764
2023-02-13,USD,CAD,1.3294
2023-02-14,USD,EUR,0.8639
2023-02-14,USD,CNY,6.6511
2023-02-14,USD,JPY,110.6729
2023-02-14,USD,GBP,0.7773
2023-02-14,USD,CAD,1.3302
2023-02-15,USD,EUR,0.8648
2023-02-15,USD,CNY,6.6473
2023-02-15,USD,JPY,110.5301
2023-02-15,USD,GBP,0.7788
2023-02-15,USD,CAD,1.3305
2023-02-16,USD,EUR,0.8671
2023-02-16,USD,CNY,6.6522
2023-02-16,USD,JPY,110.6558
2023-02-16,USD,GBP,0.7799
2023-02-16,USD,CAD,1.3281
2023-02-17,USD,EUR,0.8650
2023-02-17,USD,CNY,6.6492
2023-02-17,USD,JPY,110.7147
2023-02-17,USD,GBP,0.7805
2023-02-17,USD,CAD,1.3255
2023-02-18,USD,EUR,0.8628
2023-02-18,USD,CNY,6.6476
2023-02-18,USD,JPY,110.6334
2023-02-18,USD,GBP,0.7786
2023-02-18,USD,CAD,1.3236
2023-02-19,USD,EUR,0.8628
2023-02-19,USD,CNY,6.6527
2023-02-19,USD,JPY,110.8391
2023-02-19,USD,GBP,0.7766
2023-02-19,USD,CAD,1.3215
2023-02-20,USD,EUR,0.8610
2023-02-20,USD,CNY,6.6480
2023-02-20,USD,JPY,110.9810
2023-02-20,USD,GBP,0.7756
2023-02-20,USD,CAD,1.3206
2023-02-21,USD,EUR,0.8599
2023-02-21,USD,CNY,6.6430
2023-02-21,USD,JPY,110.9749
2023-02-21,USD,GBP,0.7750
2023-02-21,USD,CAD,1.3179
2023-02-22,USD,EUR,0.8600
2023-02-22,USD,CNY,6.6467
2023-02-22,USD,JPY,111.1526
2023-02-22,USD,GBP,0.7739
2023-02-22,USD,CAD,1.3171
2023-02-23,USD,EUR,0.8596
2023-02-23,USD,CNY,6.6497
2023-02-23,USD,JPY,111.3072
2023-02-23,USD,GBP,0.7737
2023-02-23,USD,CAD,1.3152
2023-02-24,USD,EUR,0.8613
2023-02-24,USD,CNY,6.6445
2023-02-24,USD,JPY,111.1539
2023-02-24,USD,GBP,0.7732
2023-02-24,USD,CAD,1.3122
2023-02-25,USD,EUR,0.8610
2023-02-25,USD,CNY,6.6446
2023-02-25,USD,JPY,111.3909
2023-02-25,USD,GBP,0.7746
2023-02-25,USD,CAD,1.3116
2023-02-26,USD,EUR,0.8599
2023-02-26,USD,CNY,6.6467
2023-02-26,USD,JPY,111.4736
2023-02-26,USD,GBP,0.7749
2023-02-26,USD,CAD,1.3095
2023-02-27,USD,EUR,0.8618
2023-02-27,USD,CNY,6.6463
2023-02-27,USD,JPY,111.7163
2023-02-27,USD,GBP,0.7769
2023-02-27,USD,CAD,1.3105
2023-02-28,USD,EUR,0.8597
2023-02-28,USD,CNY,6.6428
2023-02-28,USD,JPY,111.7883
2023-02-28,USD,GBP,0.7766
2023-02-28,USD,CAD,1.3118
2023-03-01,USD,EUR,0.8605
2023-03-01,USD,CNY,6.6452
2023-03-01,USD,JPY,111.6327
2023-03-01,USD,GBP,0.7751
2023-03-01,USD,CAD,1.3116
2023-03-02,USD,EUR,0.8625
2023-03-02,USD,CNY,6.6519
2023-03-02,USD,JPY,111.4859
2023-03-02,USD,GBP,0.7754
2023-03-02,USD,CAD,1.3120
2023-03-03,USD,EUR,0.8615
2023-03-03,USD,CNY,6.6551
2023-03-03,USD,JPY,111.4371
2023-03-03,USD,GBP,0.7767
2023-03-03,USD,CAD,1.3108
2023-03-04,USD,EUR,0.8617
2023-03-04,USD,CNY,6.6566
2023-03-04,USD,JPY,111.3072
2023-03-04,USD,GBP,0.7748
2023-03-04,USD,CAD,1.3106
2023-03-05,USD,EUR,0.8626
2023-03-05,USD,CNY,6.6546
2023-03-05,USD,JPY,111.3835
2023-03-05,USD,GBP,0.7756
2023-03-05,USD,CAD,1.3130
2023-03-06,USD,EUR,0.8630
2023-03-06,USD,CNY,6.6481
2023-03-06,USD,JPY,111.2928
2023-03-06,USD,GBP,0.7746
2023-03-06,USD,CAD,1.3156
2023-03-07,USD,EUR,0.8652
2023-03-07,USD,CNY,6.6486
2023-03-07,USD,JPY,111.4749
2023-03-07,USD,GBP,0.7738
2023-03-07,USD,CAD,1.3127
2023-03-08,USD,EUR,0.8646
2023-03-08,USD,CNY,6.6458
2023-03-08,USD,JPY,111.4875
2023-03-08,USD,GBP,0.7722
2023-03-08,USD,CAD,1.3115
2023-03-09,USD,EUR,0.8626
2023-03-09,USD,CNY,6.6393
2023-03-09,USD,JPY,111.6205
2023-03-09,USD,GBP,0.7729
2023-03-09,USD,CAD,1.3126
2023-03-10,USD,EUR,0.8620
2023-03-10,USD,CNY,6.6353
2023-03-10,USD,JPY,111.4911
2023-03-10,USD,GBP,0.7714
2023-03-10,USD,CAD,1.3106
2023-03-11,USD,EUR,0.8608
2023-03-11,USD,CNY,6.6283
2023-03-11,USD,JPY,111.4163
2023-03-11,USD,GBP,0.7700
2023-03-11,USD,CAD,1.3106
2023-03-12,USD,EUR,0.8594
2023-03-12,USD,CNY,6.6219
2023-03-12,USD,JPY,111.5704
2023-03-12,USD,GBP,0.7704
2023-03-12,USD,CAD,1.3078
2023-03-13,USD,EUR,0.8602
2023-03-13,USD,CNY,6.6246
2023-03-13,USD,JPY,111.7648
2023-03-13,USD,GBP,0.7705
2023-03-13,USD,CAD,1.3100
2023-03-14,USD,EUR,0.8617
2023-03-14,USD,CNY,6.6232
2023-03-14,USD,JPY,111.5185
2023-03-14,USD,GBP,0.7697
2023-03-14,USD,CAD,1.3092
2023-03-15,USD,EUR,0.8624
2023-03-15,USD,CNY,6.6231
2023-03-15,USD,JPY,111.5178
2023-03-15,USD,GBP,0.7679
2023-03-15,USD,CAD,1.3091
2023-03-16,USD,EUR,0.8605
2023-03-16,USD,CNY,6.6190
2023-03-16,USD,JPY,111.2805
2023-03-16,USD,GBP,0.7690
2023-03-16,USD,CAD,1.3096
2023-03-17,USD,EUR,0.8583
2023-03-17,USD,CNY,6.6163
2023-03-17,USD,JPY,111.4871
2023-03-17,USD,GBP,0.7687
2023-03-17,USD,CAD,1.3076
2023-03-18,USD,EUR,0.8574
2023-03-18,USD,CNY,6.6100
2023-03-18,USD,JPY,111.2714
2023-03-18,USD,GBP,0.7687
2023-03-18,USD,CAD,1.3101
2023-03-19,USD,EUR,0.8564
2023-03-19,USD,CNY,6.6055
2023-03-19,USD,JPY,111.1448
2023-03-19,USD,GBP,0.7700
2023-03-19,USD,CAD,1.3086
2023-03-20,USD,EUR,0.8546
2023-03-20,USD,CNY,6.6009
2023-03-20,USD,JPY,111.1860
2023-03-20,USD,GBP,0.7697
2023-03-20,USD,CAD,1.3057
2023-03-21,USD,EUR,0.8528
2023-03-21,USD,CNY,6.6024
2023-03-21,USD,JPY,111.1755
2023-03-21,USD,GBP,0.7713
2023-03-21,USD,CAD,1.3057
2023-03-22,USD,EUR,0.8511
2023-03-22,USD,CNY,6.5987
2023-03-22,USD,JPY,111.0382
2023-03-22,USD,GBP,0.7701
2023-03-22,USD,CAD,1.3045
2023-03-23,USD,EUR,0.8503
2023-03-23,USD,CNY,6.5975
2023-03-23,USD,JPY,111.2384
2023-03-23,USD,GBP,0.7712
2023-03-23,USD,CAD,1.3020
2023-03-24,USD,EUR,0.8488
2023-03-24,USD,CNY,6.5963
2023-03-24,USD,JPY,111.4336
2023-03-24,USD,GBP,0.7730
2023-03-24,USD,CAD,1.3048
2023-03-25,USD,EUR,0.8467
2023-03-25,USD,CNY,6.5972
2023-03-25,USD,JPY,111.2902
2023-03-25,USD,GBP,0.7742
2023-03-25,USD,CAD,1.3021
2023-03-26,USD,EUR,0.8491
2023-03-26,USD,CNY,6.5941
2023-03-26,USD,JPY,111.1344
2023-03-26,USD,GBP,0.7756
2023-03-26,USD,CAD,1.3047
2023-03-27,USD,EUR,0.8504
2023-03-27,USD,CNY,6.6015
2023-03-27,USD,JPY,110.9570
2023-03-27,USD,GBP,0.7757
2023-03-27,USD,CAD,1.3034
2023-03-28,USD,EUR,0.8499
2023-03-28,USD,CNY,6.6055
2023-03-28,USD,JPY,110.9770
2023-03-28,USD,GBP,0.7775
2023-03-28,USD,CAD,1.3021
2023-03-29,USD,EUR,0.8522
2023-03-29,USD,CNY,6.6029
2023-03-29,USD,JPY,111.0478
2023-03-29,USD,GBP,0.7791
2023-03-29,USD,CAD,1.3027
2023-03-30,USD,EUR,0.8525
2023-03-30,USD,CNY,6.6028
2023-03-30,USD,JPY,110.9753
2023-03-30,USD,GBP,0.7773
2023-03-30,USD,CAD,1.3056
2023-03-31,USD,EUR,0.8520
2023-03-31,USD,CNY,6.6019
2023-03-31,USD,JPY,111.1085
2023-03-31,USD,GBP,0.7784
2023-03-31,USD,CAD,1.3057
2023-04-01,USD,EUR,0.8537
2023-04-01,USD,CNY,6.5983
2023-04-01,USD,JPY,111.0190
2023-04-01,USD,GBP,0.7791
2023-04-01,USD,CAD,1.3067
2023-04-02,USD,EUR,0.8528
2023-04-02,USD,CNY,6.5920
2023-04-02,USD,JPY,111.0977
2023-04-02,USD,GBP,0.7810
2023-04-02,USD,CAD,1.3063
2023-04-03,USD,EUR,0.8531
2023-04-03,USD,CNY,6.5931
2023-04-03,USD,JPY,111.1600
2023-04-03,USD,GBP,0.7826
2023-04-03,USD,CAD,1.3072
2023-04-04,USD,EUR,0.8531
2023-04-04,USD,CNY,6.5934
2023-04-04,USD,JPY,110.9554
2023-04-04,USD,GBP,0.7844
2023-04-04,USD,CAD,1.3083
2023-04-05,USD,EUR,0.8527
2023-04-05,USD,CNY,6.5950
2023-04-05,USD,JPY,110.9757
2023-04-05,USD,GBP,0.7840
2023-04-05,USD,CAD,1.3085
2023-04-06,USD,EUR,0.8541
2023-04-06,USD,CNY,6.6004
2023-04-06,USD,JPY,111.0714
2023-04-06,USD,GBP,0.7850
2023-04-06,USD,CAD,1.3076
2023-04-07,USD,EUR,0.8564
2023-04-07,USD,CNY,6.5995
2023-04-07,USD,JPY,110.9873
2023-04-07,USD,GBP,0.7843
2023-04-07,USD,CAD,1.3092
2023-04-08,USD,EUR,0.8555
2023-04-08,USD,CNY,6.6048
2023-04-08,USD,JPY,110.9472
2023-04-08,USD,GBP,0.7826
2023-04-08,USD,CAD,1.3116
2023-04-09,USD,EUR,0.8559
2023-04-09,USD,CNY,6.6089
2023-04-09,USD,JPY,110.8680
2023-04-09,USD,GBP,0.7834
2023-04-09,USD,CAD,1.3087
2023-04-10,USD,EUR,0.8559
2023-04-10,USD,CNY,6.6069
2023-04-10,USD,JPY,111.1048
2023-04-10,USD,GBP,0.7824
2023-04-10,USD,CAD,1.3077
2023-04-11,USD,EUR,0.8561
2023-04-11,USD,CNY,6.6122
2023-04-11,USD,JPY,111.1675
2023-04-11,USD,GBP,0.7834
2023-04-11,USD,CAD,1.3079
2023-04-12,USD,EUR,0.8570
2023-04-12,USD,CNY,6.6165
2023-04-12,USD,JPY,111.4006
2023-04-12,USD,GBP,0.7852
2023-04-12,USD,CAD,1.3095
2023-04-13,USD,EUR,0.8595
2023-04-13,USD,CNY,6.6190
2023-04-13,USD,JPY,111.6384
2023-04-13,USD,GBP,0.7844
2023-04-13,USD,CAD,1.3084
2023-04-14,USD,EUR,0.8612
2023-04-14,USD,CNY,6.6232
2023-04-14,USD,JPY,111.6508
2023-04-14,USD,GBP,0.7836
2023-04-14,USD,CAD,1.3088
2023-04-15,USD,EUR,0.8633
2023-04-15,USD,CNY,6.6295
2023-04-15,USD,JPY,111.8376
2023-04-15,USD,GBP,0.7842
2023-04-15,USD,CAD,1.3092
2023-04-16,USD,EUR,0.8648
2023-04-16,USD,CNY,6.6332
2023-04-16,USD,JPY,111.6185
2023-04-16,USD,GBP,0.7860
2023-04-16,USD,CAD,1.3088
2023-04-17,USD,EUR,0.8660
2023-04-17,USD,CNY,6.6359
2023-04-17,USD,JPY,111.4846
2023-04-17,USD,GBP,0.7874
2023-04-17,USD,CAD,1.3087
2023-04-18,USD,EUR,0.8655
2023-04-18,USD,CNY,6.6309
2023-04-18,USD,JPY,111.6200
2023-04-18,USD,GBP,0.7883
2023-04-18,USD,CAD,1.3099
2023-04-19,USD,EUR,0.8668
2023-04-19,USD,CNY,6.6312
2023-04-19,USD,JPY,111.8301
2023-04-19,USD,GBP,0.7881
2023-04-19,USD,CAD,1.3069
2023-04-20,USD,EUR,0.8668
2023-04-20,USD,CNY,6.6362
2023-04-20,USD,JPY,111.9053
2023-04-20,USD,GBP,0.7883
2023-04-20,USD,CAD,1.3092
2023-04-21,USD,EUR,0.8685
2023-04-21,USD,CNY,6.6364
2023-04-21,USD,JPY,111.8956
2023-04-21,USD,GBP,0.7890
2023-04-21,USD,CAD,1.3091
2023-04-22,USD,EUR,0.8673
2023-04-22,USD,CNY,6.6308
2023-04-22,USD,JPY,112.1055
2023-04-22,USD,GBP,0.7900
2023-04-22,USD,CAD,1.3066
2023-04-23,USD,EUR,0.8651
2023-04-23,USD,CNY,6.6244
2023-04-23,USD,JPY,111.9915
2023-04-23,USD,GBP,0.7892
2023-04-23,USD,CAD,1.3079
2023-04-24,USD,EUR,0.8658
2023-04-24,USD,CNY,6.6197
2023-04-24,USD,JPY,111.9090
2023-04-24,USD,GBP,0.7873
2023-04-24,USD,CAD,1.3090
2023-04-25,USD,EUR,0.8659
2023-04-25,USD,CNY,6.6235
2023-04-25,USD,JPY,111.6701
2023-04-25,USD,GBP,0.7876
2023-04-25,USD,CAD,1.3069
2023-04-26,USD,EUR,0.8655
2023-04-26,USD,CNY,6.6258
2023-04-26,USD,JPY,111.6664
2023-04-26,USD,GBP,0.7894
2023-04-26,USD,CAD,1.3085
2023-04-27,USD,EUR,0.8670
2023-04-27,USD,CNY,6.6233
2023-04-27,USD,JPY,111.6885
2023-04-27,USD,GBP,0.7896
2023-04-27,USD,CAD,1.3085
2023-04-28,USD,EUR,0.8681
2023-04-28,USD,CNY,6.6241
2023-04-28,USD,JPY,111.6830
2023-04-28,USD,GBP,0.7877
2023-04-28,USD,CAD,1.3107
2023-04-29,USD,EUR,0.8694
2023-04-29,USD,CNY,6.6314
2023-04-29,USD,JPY,111.7887
2023-04-29,USD,GBP,0.7863
2023-04-29,USD,CAD,1.3090
2023-04-30,USD,EUR,0.8697
2023-04-30,USD,CNY,6.6294
2023-04-30,USD,JPY,111.8622
2023-04-30,USD,GBP,0.7851
2023-04-30,USD,CAD,1.3105
2023-05-01,USD,EUR,0.8702
2023-05-01,USD,CNY,6.6367
2023-05-01,USD,JPY,111.9847
2023-05-01,USD,GBP,0.7856
2023-05-01,USD,CAD,1.3108
2023-05-02,USD,EUR,0.8698
2023-05-02,USD,CNY,6.6293
2023-05-02,USD,JPY,111.8358
2023-05-02,USD,GBP,0.7873
2023-05-02,USD,CAD,1.3129
2023-05-03,USD,EUR,0.8712
2023-05-03,USD,CNY,6.6283
2023-05-03,USD,JPY,111.6092
2023-05-03,USD,GBP,0.7859
2023-05-03,USD,CAD,1.3144
2023-05-04,USD,EUR,0.8705
2023-05-04,USD,CNY,6.6305
2023-05-04,USD,JPY,111.4522
2023-05-04,USD,GBP,0.7867
2023-05-04,USD,CAD,1.3170
2023-05-05,USD,EUR,0.8700
2023-05-05,USD,CNY,6.6275
2023-05-05,USD,JPY,111.3131
2023-05-05,USD,GBP,0.7853
2023-05-05,USD,CAD,1.3162
2023-05-06,USD,EUR,0.8676
2023-05-06,USD,CNY,6.6332
2023-05-06,USD,JPY,111.1014
2023-05-06,USD,GBP,0.7840
2023-05-06,USD,CAD,1.3162
2023-05-07,USD,EUR,0.8663
2023-05-07,USD,CNY,6.6311
2023-05-07,USD,JPY,110.9425
2023-05-07,USD,GBP,0.7855
2023-05-07,USD,CAD,1.3168
2023-05-08,USD,EUR,0.8665
2023-05-08,USD,CNY,6.6285
2023-05-08,USD,JPY,110.8890
2023-05-08,USD,GBP,0.7860
2023-05-08,USD,CAD,1.3164
2023-05-09,USD,EUR,0.8648
2023-05-09,USD,CNY,6.6235
2023-05-09,USD,JPY,110.8158
2023-05-09,USD,GBP,0.7843
2023-05-09,USD,CAD,1.3152
2023-05-10,USD,EUR,0.8667
2023-05-10,USD,CNY,6.6175
2023-05-10,USD,JPY,110.6327
2023-05-10,USD,GBP,0.7841
2023-05-10,USD,CAD,1.3169
2023-05-11,USD,EUR,0.8648
2023-05-11,USD,CNY,6.6229
2023-05-11,USD,JPY,110.6664
2023-05-11,USD,GBP,0.7849
2023-05-11,USD,CAD,1.3163
2023-05-12,USD,EUR,0.8670
2023-05-12,USD,CNY,6.6284
2023-05-12,USD,JPY,110.4567
2023-05-12,USD,GBP,0.7854
2023-05-12,USD,CAD,1.3169
2023-05-13,USD,EUR,0.8684
2023-05-13,USD,CNY,6.6241
2023-05-13,USD,JPY,110.3635
2023-05-13,USD,GBP,0.7846
2023-05-13,USD,CAD,1.3141
2023-05-14,USD,EUR,0.8664
2023-05-14,USD,CNY,6.6274
2023-05-14,USD,JPY,110.2906
2023-05-14,USD,GBP,0.7844
2023-05-14,USD,CAD,1.3149
2023-05-15,USD,EUR,0.8681
2023-05-15,USD,CNY,6.6300
2023-05-15,USD,JPY,110.1232
2023-05-15,USD,GBP,0.7831
2023-05-15,USD,CAD,1.3169
2023-05-16,USD,EUR,0.8672
2023-05-16,USD,CNY,6.6269
2023-05-16,USD,JPY,110.1219
2023-05-16,USD,GBP,0.7829
2023-05-16,USD,CAD,1.3167
2023-05-17,USD,EUR,0.8664
2023-05-17,USD,CNY,6.6315
2023-05-17,USD,JPY,110.1120
2023-05-17,USD,GBP,0.7821
2023-05-17,USD,CAD,1.3194
2023-05-18,USD,EUR,0.8659
2023-05-18,USD,CNY,6.6285
2023-05-18,USD,JPY,110.1677
2023-05-18,USD,GBP,0.7817
2023-05-18,USD,CAD,1.3214
2023-05-19,USD,EUR,0.8675
2023-05-19,USD,CNY,6.6229
2023-05-19,USD,JPY,110.1436
2023-05-19,USD,GBP,0.7802
2023-05-19,USD,CAD,1.3225
2023-05-20,USD,EUR,0.8657
2023-05-20,USD,CNY,6.6195
2023-05-20,USD,JPY,110.3844
2023-05-20,USD,GBP,0.7794
2023-05-20,USD,CAD,1.3236
2023-05-21,USD,EUR,0.8641
2023-05-21,USD,CNY,6.6142
2023-05-21,USD,JPY,110.2980
2023-05-21,USD,GBP,0.7792
2023-05-21,USD,CAD,1.3212
2023-05-22,USD,EUR,0.8649
